,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:76OUhpuAQSQ2orR5TUeeRc,You've Made Me So Very Happy,spotify:artist:24GaH9tRBgZjlvOhpFuKi2,"Blood, Sweat & Tears",album rock,47,357587,0.414,0.501,3,-9.105,0,0.0443,0.253,0.0,0.353,0.452,95.837,4,happy
spotify:track:1CCuMgDauGruOwxrSh9NSW,Happy Days (Theme from ''Happy Days''),spotify:artist:3vNHR4OsgOsktxndG612B7,Pratt & McClain,na,35,693,0.591,0.706,5,-12.115,1,0.0552,0.043,0.00172,0.231,0.915,95.762,4,happy
spotify:track:2J9ChZBgjDLdGaIKdKQcP0,Sha-La-La (Make Me Happy),spotify:artist:3dkbV4qihUeMsqN4vBGg93,Al Green,classic soul,68,1380949,0.747,0.395,0,-13.78,1,0.0321,0.0672,0.0299,0.219,0.85,110.726,4,happy
spotify:track:6CbcdeTQKj0qTaZTt0xkdk,Happy,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,Ashanti,dance pop,73,1975388,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,4,happy
spotify:track:0lfPPoWG4b3OmhieJ2YDF0,If It Makes You Happy,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,folk,68,718052,0.541,0.692,7,-7.056,1,0.0278,0.0409,0.000178,0.108,0.303,95.446,4,happy
spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,Girls Just Want to Have Fun,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,dance pop,72,1483993,0.707,0.788,6,-5.269,1,0.0333,0.214,0.000571,0.308,0.746,120.465,4,happy
spotify:track:2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,spotify:artist:26bcq2nyj5GB7uRr558iQg,Survivor,album rock,70,656944,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4,happy
spotify:track:24J1KOiwJUpQwM8zkG4ixH,Making Your Mind Up,spotify:artist:5ZfzzHE7rxONfoksJsLXrX,Bucks Fizz,classic uk pop,44,34666,0.697,0.741,0,-10.857,1,0.066,0.17,2.8e-05,0.0436,0.981,178.063,4,happy
spotify:track:7723JnKU2R15Iv4T7OJrly,Funky Town,spotify:artist:0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,disco,59,63028,0.906,0.63,0,-8.071,1,0.0575,0.000547,0.616,0.0994,0.342,122.458,4,happy
spotify:track:0dnrPCwwltgKdgmHEkSadu,Twist & Shout,spotify:artist:3Ckyq2OSMjyWtEzGAe4tC2,Brian Poole,merseybeat,10,1096,0.487,0.767,5,-14.946,0,0.0605,0.517,0.0248,0.0347,0.786,148.535,4,happy
spotify:track:3sLX23q32x0xPa3KBLPLzo,Rock Your Baby,spotify:artist:6oV3BNm1Gj2GGgpYknc5TN,George McCrae,disco,53,83417,0.655,0.582,1,-12.27,1,0.045,0.0584,0.888,0.0603,0.871,105.671,4,happy
spotify:track:7sMgR8Dhlx5DsVGXAjmqii,Happy Radio,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,Edwin Starr,classic soul,52,103322,0.774,0.627,2,-6.408,0,0.04,0.308,0.0,0.0834,0.881,129.437,4,happy
spotify:track:7yiTpu6jeG4xYeXd2o8deM,Be Happy (Rerecorded),spotify:artist:6F9RWjBvRtYDrlFVW9Ut7M,Jesse Green,disco,33,3121,0.624,0.707,7,-4.068,1,0.0568,0.157,0.0,0.103,0.965,68.143,4,happy
spotify:track:2O16p67AMyk7VrCMGnoMBP,Gimme Hope Jo'anna,spotify:artist:6j2HWcd7z61iTLbi8eD0hA,Eddy Grant,uk reggae,47,41192,0.896,0.704,10,-12.148,1,0.0402,0.401,0.132,0.0884,0.98,128.685,4,happy
spotify:track:5wKNuDpl0QCmMxrvber0At,In the Summertime,spotify:artist:2mbvqMGpwLsakeH45p1Jrb,Mungo Jerry,british blues,53,51925,0.719,0.49,4,-11.291,1,0.0646,0.789,5.05e-05,0.154,0.925,165.195,4,happy
spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,September,spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",disco,76,2684722,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4,happy
spotify:track:4Aq45bHnNmoDw2Z9Pi0w7m,Three Little Birds,spotify:artist:43fGcjXZypI7cm86amIlfi,Soul Train,na,9,703,0.828,0.437,9,-11.235,1,0.0736,0.314,1.35e-05,0.0656,0.7,80.543,4,happy
spotify:track:15T007VjdHyJnY1XWNhEBE,"Be Young, Be Foolish, Be Happy (Rerecorded)",spotify:artist:4FSD5qtm70EBsOiLMN2eEe,The Tams,beach music,38,10396,0.617,0.747,10,-11.725,1,0.0886,0.319,5.88e-05,0.154,0.856,136.333,4,happy
spotify:track:0MwUO03VR3XCsQBxMYXmd1,Happy Boys and Girls,spotify:artist:2fHzyk5XmAMsYzJeT7xM8Q,Union Of Sound,na,27,7019,0.69,0.663,5,-7.612,1,0.0345,0.357,0.0,0.187,0.665,132.048,4,happy
spotify:track:5S4zPr3baRjdEzOCwjUOdi,Oh Happy Day,spotify:artist:6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,disco,66,560424,0.7,0.87,9,-13.068,1,0.047,0.000903,0.0,0.13,0.88,130.043,4,happy
spotify:track:0ZqWkSxhwEvaMZ2Gml089r,The Loco-Motion (Remastered),spotify:artist:4S76LQXJD6N2uPcLhKejG8,Little Eva,brill building pop,48,33484,0.641,0.918,3,-3.458,1,0.0457,0.423,0.0297,0.0958,0.873,129.749,4,happy
spotify:track:4KpUugQSgPh0lEfYcQzgAE,Celebration,spotify:artist:4HR4AfM6dYByp1JXHENF2y,We Just Wanna Party,na,16,584,0.641,0.881,4,-5.411,0,0.042,0.0574,9.91e-06,0.0706,0.932,126.031,4,happy
spotify:track:61q36JUx9Rb34tsfSDJSFd,We Go Together,spotify:artist:4HR4AfM6dYByp1JXHENF2y,We Just Wanna Party,na,16,584,0.737,0.58,5,-11.77,1,0.0352,0.115,0.0,0.368,0.796,105.912,4,happy
spotify:track:7mv3021RNiLirFbLTWYm3V,Dancing in the Moonlight,spotify:artist:4sBUbNNLtuNK23fiyBbXUH,Pop Mania,na,12,2180,0.728,0.669,3,-6.702,1,0.0291,0.125,0.0,0.221,0.948,118.911,4,happy
spotify:track:6bWCYpcxs8nEV9Veixv1RU,Tuesday,spotify:artist:587PA35pRGL1JwQr6idJbb,NEIL FRANCES,indie soul,61,51277,0.642,0.916,2,-6.893,1,0.03,0.299,0.194,0.171,0.933,119.999,4,happy
spotify:track:3NMFWhIDAdDGX3xmXOxHyo,Feel Good,spotify:artist:45yEuthJ9yq1rNXAOpBnqM,Polo & Pan,dark disco,66,374309,0.643,0.748,2,-6.535,0,0.0386,0.235,0.191,0.815,0.583,96.004,4,happy
spotify:track:4WpLRgfjvPKvt1vt37z7Wk,Love For The Summer (feat. Loren Gray),spotify:artist:4rK6HLvoZhLFUTcUhG9WfC,Deacon,pop,53,5056,0.569,0.611,9,-7.275,1,0.0909,0.0198,0.0,0.0356,0.334,170.121,4,happy
spotify:track:6qKsaUc35vHfvlmPO0RAoK,Damage Each Other,spotify:artist:4xSQ9zt3zGyyiCXazv4mhf,Steve Brian,edm,54,6739,0.527,0.763,1,-7.44,1,0.0415,0.0409,1.13e-06,0.0969,0.372,125.997,4,happy
spotify:track:2jokLd93nobhAlHcWiGusC,Sunshine (with The Knocks),spotify:artist:0vqJkZ0RpLZixt3lTmD8vP,Whethan,edm,69,207123,0.795,0.877,7,-2.6,1,0.0796,0.0308,0.315,0.0573,0.773,122.035,4,happy
spotify:track:1jye0ZfUs4eb8iw41UcKSH,Love Me For The Weekend (with Ashe),spotify:artist:4F61H4lx1js4wtWfb2Rfnt,Party Pupils,pop edm,60,38311,0.662,0.711,5,-5.171,0,0.226,0.0495,0.0,0.0691,0.557,114.914,4,happy
spotify:track:2gvk0tcgT5cm97I1TWHAQa,Good Day Bad Day,spotify:artist:6wKxOKEA3K6R2UZ3COLXEY,Elohim,electropop,58,134398,0.865,0.598,5,-6.376,0,0.0948,0.0924,0.000228,0.171,0.735,110.018,4,happy
spotify:track:5wrmiwRiM8v52XuVElTm0k,Every Color (with Foster The People),spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,edm,71,392014,0.771,0.747,5,-4.858,1,0.059,0.018,0.0024,0.343,0.333,124.985,4,happy
spotify:track:2NeSirLM2VHQW4upn0nMfB,Starry Night - Edit,spotify:artist:2mLA48B366zkELXYx7hcDN,Peggy Gou,electra,58,313230,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,0.935,122.994,4,happy
spotify:track:6ivAF3eU90MFrhFi5EFkcQ,Guess I'm Jaded (RAC Mix),spotify:artist:4eZebkMFU3xelF8mbZYXyl,Goldroom,alternative dance,52,97378,0.82,0.702,7,-6.06,0,0.0346,0.042,0.00991,0.143,0.548,113.958,4,happy
spotify:track:75rGONmoi48LLYBFaGiYsv,Both Of Us - Edit,spotify:artist:3NKVm2Jedcf6ibJr6pMUVx,Jayda G,canadian electronic,55,28057,0.735,0.71,11,-10.222,1,0.0766,0.00851,0.762,0.0684,0.507,123.962,4,happy
spotify:track:2FvlRgrTJqeFbbVojx7Cgb,Holding on,spotify:artist:5tGmvKTFVL9bGZTxtvopHE,Girls of the Internet,uk house,49,18316,0.695,0.53,1,-12.807,1,0.445,0.18,0.874,0.12,0.358,123.014,4,happy
spotify:track:3w97LeJNh7BHYS4SOwEFe0,Lose My Mind (feat. Mr. Gabriel) - Luttrell Remix,spotify:artist:24V5UY0nChKpnb1TBPJhCw,Jai Wolf,edm,62,225217,0.495,0.842,0,-7.857,0,0.0317,0.0107,0.00775,0.181,0.361,123.011,4,happy
spotify:track:1vKhN4uPpLXW91qQ1Gu0z8,Clouds (feat. The Wombats),spotify:artist:0vqJkZ0RpLZixt3lTmD8vP,Whethan,edm,69,207123,0.572,0.711,9,-6.19,0,0.173,0.000644,4.79e-05,0.258,0.434,160.119,4,happy
spotify:track:0yU8ftsMI0LDMtee8TDsDR,Feed The Fire (feat. Lucky Daye),spotify:artist:0GG2cWaonE4JPrjcCCQ1EG,SG Lewis,alternative r&b,70,220074,0.849,0.682,7,-6.241,1,0.123,0.0197,0.00143,0.0996,0.928,121.997,4,happy
spotify:track:6MEeYEu1kOWewEKwmHC35I,Juanita,spotify:artist:3cIXmCH7iNcslTbwrwS7zy,Moon Boots,deep house,53,75711,0.762,0.75,7,-5.361,1,0.0481,0.00184,0.542,0.28,0.439,123.012,4,happy
spotify:track:4zh4poeYcwlL0GesUqx9VM,Immaculate Taste,spotify:artist:7rgCh0Go1ezmcV75kXQM2T,Engelwood,chillhop,60,77209,0.643,0.789,6,-7.286,0,0.314,0.0116,0.00319,0.489,0.583,127.93,4,happy
spotify:track:64BKKgWdKdmKlQDzRfHW3C,Free (with Drew Love),spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,edm,71,392014,0.653,0.565,1,-6.636,1,0.0354,0.00561,3.02e-05,0.145,0.165,124.987,4,happy
spotify:track:2XCJSzcMKnGfgdJS0PtPkg,Get Happy (feat. Mat Zo),spotify:artist:2x7EATekOPhFGRx3syMGEC,The Knocks,alternative dance,65,147441,0.672,0.94,10,-3.908,0,0.0756,0.00163,0.0404,0.679,0.532,122.032,4,happy
spotify:track:1lxOeqC6hwS5Uil0ODIWl3,Eyes Wide Open,spotify:artist:4CTKqs11Zgsv8EZTVzx764,Lemaitre,alternative dance,56,160611,0.632,0.79,8,-6.833,0,0.0373,0.00999,0.0111,0.24,0.386,148.146,4,happy
spotify:track:1F6bub8N75eJMObYHzO6nK,Straight To The Morning - Dillon Francis vs. Hot Chip Remix,spotify:artist:37uLId6Z5ZXCx19vuruvv5,Hot Chip,alternative dance,62,569112,0.613,0.953,6,-4.213,1,0.0555,0.000392,1.61e-05,0.056,0.154,123.877,4,happy
spotify:track:3dp7Dng3aEk9t80jQ063de,Everything Is Changing,spotify:artist:0uRdK8gy7fXJGRywrlmPM7,GoldFish,cape town indie,58,146938,0.659,0.788,7,-7.463,1,0.0471,0.0167,0.00818,0.125,0.78,121.016,4,happy
spotify:track:2jPgrYdSzHarxh2v6O6aUc,Easy :),spotify:artist:3SvoerawAn5RAZ2N9osc3z,Loverground,na,31,316,0.809,0.486,9,-11.028,0,0.0712,0.143,0.861,0.114,0.309,123.024,4,happy
spotify:track:0Quhzm1B1Z9I5S9RP6BgLh,Lucky,spotify:artist:6n28c9qs9hNGriNa72b26u,PNAU,alternative dance,63,144693,0.585,0.956,0,-3.577,1,0.0564,0.0285,0.0,0.213,0.593,120.004,4,happy
spotify:track:0RBabLLjDBWUResDuvf24V,Meet Again,spotify:artist:3oKnyRhYWzNsTiss5n4Z1J,LP Giobbi,na,51,5160,0.629,0.892,0,-4.775,1,0.0775,0.0256,0.687,0.104,0.438,124.987,4,happy
spotify:track:39XdVtrOfiXIMqZ9YMJYLO,Shit Cant Make Anything,spotify:artist:5FIfw6s4iYUFu6tA3iIIOQ,Gerry Read,future garage,43,3951,0.766,0.755,6,-8.396,0,0.122,0.0249,0.0503,0.0892,0.751,128.978,4,happy
spotify:track:2N7zP7S8KVhS45lGwBTUXi,Forty Deuce,spotify:artist:1Na1sVrGWKwAigaW7a6hi5,Boston Bun,pop edm,52,20869,0.748,0.687,11,-7.416,0,0.228,0.0168,0.66,0.101,0.123,125.036,4,happy
spotify:track:7elX5HalbHX0ce1dql4ckd,F The Disco,spotify:artist:0l3pVeXR1Tq4r2jL0PjdKK,Cavi,na,30,544,0.734,0.776,5,-7.717,0,0.0992,0.00894,0.738,0.0916,0.793,124.018,4,happy
spotify:track:1b0e8KK2tIgMkT2tub9M93,Haven't You Heard - Fitzy's Half Charged Mix,spotify:artist:40JyDxGqtYSowWYT2jaive,Alan Fitzpatrick,disco house,54,108670,0.828,0.903,6,-5.241,0,0.0935,0.00339,0.693,0.256,0.96,130.007,4,happy
spotify:track:1LMdGzqmGVKwOpLKM3lVEk,Smiley Face,spotify:artist:0q8J3Yj810t5cpAYEJ7gxt,Duck Sauce,disco house,57,91728,0.792,0.832,0,-4.127,1,0.0624,0.0124,0.651,0.912,0.71,123.992,4,happy
spotify:track:6GGODyP2LIdbxIfYxy5UbN,Don’t Doubt ur Vibe,spotify:artist:2WUTOhBxG2HjyKYFJrcSPB,Elon “EDM” Musk,chill pop,32,18120,0.539,0.912,0,-7.828,1,0.0319,0.0069,0.717,0.239,0.247,123.996,4,happy
spotify:track:4JP75KhcEsS3Lgo8adlwys,High Fidelity,spotify:artist:1521R3ksLyQyFeqdtaSZUZ,Hoodboi,vapor twitch,41,17631,0.905,0.915,7,-7.169,1,0.285,0.000867,0.78,0.601,0.808,122.965,4,happy
spotify:track:2ViZ3nBhQN7lphvseCP0KA,Housology,spotify:artist:2GVtgxcx7jg5xVCZsIHSGN,Dombresky,bass house,55,64328,0.554,0.979,9,-5.504,0,0.0433,0.00889,0.924,0.101,0.77,126.027,4,happy
spotify:track:5hct3OPZEhHKqvGyRqq2TA,Airwolf Six,spotify:artist:7nmucrDZXxIQNGLwCqPQpO,Posij,dutch dnb,36,8935,0.796,0.769,1,-1.632,1,0.0356,0.000305,0.776,0.0906,0.408,123.987,4,happy
spotify:track:2pNtIGopqr4wFDhpc9uAMC,NYP2,spotify:artist:240wlM8vDrf6S4zCyzGj2W,CamelPhat,deep tech house,70,226728,0.642,0.942,10,-5.463,1,0.0771,0.00395,0.878,0.314,0.182,124.004,4,happy
spotify:track:7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,spotify:artist:6n28c9qs9hNGriNa72b26u,PNAU,alternative dance,63,144693,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,4,happy
spotify:track:2FVm4ADgYRIQWlpYKDPdl9,Winnebago (feat. Quinn XCII & Daniel Wilson),spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,dance pop,76,626540,0.654,0.886,4,-2.808,1,0.0417,0.106,9.17e-06,0.161,0.704,147.959,4,happy
spotify:track:6gUsH0j7tYy2VXDErONDZE,The City (feat. Quinn XCII) - Party Pupils Remix,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,edm,71,392014,0.826,0.559,0,-6.019,1,0.213,0.0509,0.0,0.0811,0.811,114.036,4,happy
spotify:track:225vG9vU7QrnjJARJXnSpd,James Brown,spotify:artist:2zJ8chFLjiBHRNchfevMRI,SNBRN,bass house,61,83563,0.68,0.823,1,-4.455,1,0.148,0.0808,0.000239,0.0794,0.643,111.042,4,happy
spotify:track:0NFjqDNm7MyB7PtjouP5Z1,San Pellegrino,spotify:artist:5qDEpgWy2vZpWvdZddb63V,Wizman,na,34,278,0.943,0.409,0,-9.556,1,0.15,0.32,0.777,0.105,0.18,122.011,4,happy
spotify:track:6ZRV97HiATguBSrYyLN4pi,feeling good today,spotify:artist:6KdH5WA9Z7g3SbOuWfqmfK,FLOYD WONDER,na,45,3376,0.836,0.922,6,-3.082,1,0.0524,0.112,0.0,0.32,0.969,119.977,4,happy
spotify:track:4NygofUM6dOKStHFHZQdtb,Lost & In Love (with The Griswolds),spotify:artist:7ymczLNmjz6AVMGApVNWbB,Vincent,edm,54,28826,0.664,0.87,2,-3.651,1,0.0605,0.0661,0.0,0.305,0.579,126.036,4,happy
spotify:track:5doEbu0OO4YLpW7T3Vo2fr,Wild Slide,spotify:artist:7GXiq6QQjWFEgHjd3TRaCt,Jules Gaia,electro swing,46,8977,0.753,0.963,9,-5.419,0,0.0304,0.0404,0.71,0.181,0.405,128.013,4,happy
spotify:track:6h9XmCrNkH443BrgNFWpzn,Don't Call Me Baby - Mousse T. Remix - Edit,spotify:artist:6otgz5gkB40UnWFwTy0VDh,Madison Avenue,disco house,51,13274,0.746,0.895,5,-7.379,0,0.0431,0.215,0.00322,0.0962,0.701,125.013,4,happy
spotify:track:63ZtaTHM7Cu3JEca5xrWi3,Favorite Sound,spotify:artist:4xnMDfgEmXZEEDdITKcGuE,Audien,big room,60,151044,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.443,105.045,3,happy
spotify:track:1ne8QlKoWgE7XqpFcXP3uw,Trust The Process - Boston Bun Remix,spotify:artist:2GVtgxcx7jg5xVCZsIHSGN,Dombresky,bass house,55,64328,0.613,0.982,0,-6.074,1,0.0543,0.0142,0.049,0.228,0.832,126.001,4,happy
spotify:track:3hrN93f0xTIsejwDB3avn6,Life Is A Dancefloor (feat. Kimberly Davis),spotify:artist:60FV7KyxIH9FH1uq7u8inP,The Shapeshifters,deep house,56,48291,0.757,0.789,9,-5.14,0,0.0922,0.0358,1.82e-05,0.0447,0.896,121.009,4,happy
spotify:track:2nHBfIdQ4ndFNaWilLdBUN,Ecstasy (Over & Over),spotify:artist:6HabM2PUM519iIxervGWSb,Prospa,house,53,14803,0.757,0.82,10,-4.999,1,0.0406,0.00426,0.421,0.173,0.656,128.012,4,happy
spotify:track:3bnkaXJ2x43eJfAu79gCOM,Salvation,spotify:artist:1ilcpQQeF5mmvfO682aDgJ,House Gospel Choir,cedm,43,9095,0.534,0.961,4,-5.713,0,0.0525,0.000847,0.771,0.294,0.24,126.984,4,happy
spotify:track:4DMtJWCPt4JmPFS94eubcL,Baby (Tell Me),spotify:artist:3MttWEEoyq7W9MjHEBaKhG,Clément Leroux,new french touch,48,3061,0.679,0.593,5,-7.614,1,0.0504,0.0697,0.0,0.229,0.494,120.04,4,happy
spotify:track:5iqlyXZPcfCtKxG5vqgu3Y,Summertime,spotify:artist:0kgsfMP7coSEX8bwUQVivr,Lee Wilson,boston electronic,42,716,0.748,0.75,2,-7.115,1,0.052,0.000183,0.0626,0.046,0.734,121.98,4,happy
spotify:track:2nEdgiHdguBvGmES5Pv4Ca,Remember,spotify:artist:6IbEdXQyS4jMvheGTgKtSr,J Lisk,na,50,6906,0.882,0.376,6,-15.256,1,0.05,0.217,0.86,0.104,0.4,123.984,4,happy
spotify:track:1BHyi5tS67s00jDSlGQXg4,Always,spotify:artist:0D9AnJzAnYyu1kfJFQDY5d,Waze & Odyssey,uk house,46,21836,0.7,0.914,8,-6.43,0,0.106,0.0109,0.00296,0.0849,0.913,125.07,4,happy
spotify:track:2M7NfIlPjyGyepWVu3KVnY,Crocodile Tears (feat. Jens Hult),spotify:artist:2CpLIMBoE2ZzyY3ZBCRZ7j,BUNT.,deep tropical house,58,30602,0.639,0.83,5,-3.322,1,0.0353,0.118,0.0,0.0996,0.766,100.019,4,happy
spotify:track:6gGDLMfulzBWB05ZlH7TOa,Rescue Me (feat. Alex Newell),spotify:artist:3fzRb5i8Wn7ao2KPDxEiTR,DJ D-Sol,na,49,8132,0.71,0.915,2,-2.804,1,0.0974,0.00055,0.000836,0.338,0.532,125.063,4,happy
spotify:track:0C3QADQBYFjcSeU8bY7Oex,Simple Hit,spotify:artist:2GVtgxcx7jg5xVCZsIHSGN,Dombresky,bass house,55,64328,0.631,0.951,5,-6.203,1,0.0439,0.108,0.836,0.173,0.703,124.007,4,happy
spotify:track:6b56B8Ew3d0WDnd4Vq01Gh,Don't Wanna Dance,spotify:artist:1Na1sVrGWKwAigaW7a6hi5,Boston Bun,pop edm,52,20869,0.797,0.827,5,-5.607,1,0.0418,0.0334,0.101,0.288,0.68,121.979,4,happy
spotify:track:4RdWrVJOIkgEtgrBNRFSqX,Thinking of You - Danny Trexin Remix,spotify:artist:1fa0cOhromAZdq2xRA4vv8,Simply Red,british soul,70,1444434,0.718,0.832,0,-5.155,1,0.0402,0.032,0.000163,0.303,0.732,120.826,4,happy
spotify:track:42EBu48K2ndPhG87qdOws6,Troubles - Richard Earnshaw Revision,spotify:artist:6FgtU463qtDrvUsL5b3Ael,Peter Brown,french tech house,32,780,0.913,0.646,3,-7.532,1,0.126,0.00112,0.0839,0.0617,0.776,123.025,4,happy
spotify:track:29MOOOmMRPeWyPwKQFoF5t,I Feel Love,spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,dance pop,89,14854475,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,4,happy
spotify:track:7mnwkU7FlpI3FuSQPmduXf,Luminous,spotify:artist:1NfT4THLhxNASM4xVImfNg,AIKA,future bass,42,12818,0.654,0.942,3,-2.917,1,0.057,0.0123,0.328,0.109,0.401,150.032,4,happy
spotify:track:7g2NG8b3ibkIYtGGhfIfTJ,Have Fun,spotify:artist:1DX1cbeKQkRJClf4TMmXIn,Groove Delight,brazilian edm,58,125755,0.776,0.819,6,-4.844,1,0.0334,0.00123,0.297,0.292,0.763,120.013,4,happy
spotify:track:3C4fzUgIP3ahkhOBdP38GM,Heaven Can Wait - The Aston Shuffle Remix,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Sia,australian dance,90,18178200,0.622,0.859,5,-7.626,1,0.0636,0.000609,0.746,0.0909,0.442,121.968,4,happy
spotify:track:0cknshtbPrUKRSZTkBNbRT,Anthem,spotify:artist:1r5lkGxVUvzfpxk4iuSYmX,Holly T,na,38,4071,0.576,0.962,1,-3.534,0,0.0779,0.00282,0.0,0.277,0.7,123.951,4,happy
spotify:track:0iorfThvp0sgwOB1qcZDk3,Bad Boy (feat. bbno$) - Low Steppa Remix,spotify:artist:30FDJPN3RtwJZ20g5YGCRX,Yung Bae,future funk,63,128062,0.827,0.786,6,-6.969,0,0.0931,0.032,9.16e-05,0.0795,0.745,124.008,4,happy
spotify:track:5EOLXVT47Ardn1lRWndbF4,Most Precious Love,spotify:artist:1ilcpQQeF5mmvfO682aDgJ,House Gospel Choir,cedm,43,9095,0.646,0.796,0,-6.88,1,0.0384,0.000816,0.000154,0.211,0.71,123.999,4,happy
spotify:track:5kSh4hhyGRjLitIuNq0Agk,You (à la),spotify:artist:6kG0WKHsAOfWp5IsizmQxR,SACHI,nz electronic,48,13100,0.668,0.693,1,-7.386,1,0.0811,0.0268,0.000204,0.242,0.478,126.077,4,happy
spotify:track:2snrOdLWdQeUaV2Fp4cb2Q,Dance With Me - Lil Tal Radio Edit,spotify:artist:4BqZuFqHJ8CLn3ig0f1m0G,Paul Johnson,chicago house,42,12054,0.75,0.765,1,-7.163,1,0.227,0.000863,0.0158,0.829,0.492,124.953,4,happy
spotify:track:05iALOptaNoV3EmXnxz1IJ,Alchemy,spotify:artist:59Yq0xrABEihHANsfo9QMT,Blanke,dark clubbing,55,21594,0.547,0.92,1,-2.982,1,0.0629,0.0585,0.542,0.109,0.0685,174.004,4,happy
spotify:track:17fPLuA4TttWwfNcf833J1,Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],spotify:artist:6MDME20pz9RveH9rEXvrOM,Clean Bandit,dance pop,80,4109439,0.598,0.833,2,-6.333,1,0.0497,0.0172,0.0,0.544,0.464,125.004,4,happy
spotify:track:75wP09efeYdo6B644E33vf,Better On My Own (feat. Anabel Englund),spotify:artist:5EehXjjMktLuJmbRsM7YfB,Disciples,deep groove house,66,202084,0.802,0.78,8,-6.003,1,0.0481,0.025,0.457,0.0431,0.853,120.008,4,happy
spotify:track:7GAOQ8MtrE35VOIwf49l3k,Adrian,spotify:artist:7n64REXJrgAZTNmbCZo4RJ,The Mary Nixons,na,31,2628,0.695,0.869,3,-3.844,1,0.0637,0.0439,9.94e-05,0.167,0.32,112.949,4,happy
spotify:track:2kEvC6w9wRf96llW9sJrRU,Antibodies,spotify:artist:75nC6MXUalYZSOd7OfNkwq,Tensnake,alternative dance,57,68003,0.776,0.814,0,-5.86,0,0.0737,0.0336,0.0,0.109,0.831,118.032,4,happy
spotify:track:6NqiasBrPLutxWZaGKPEuf,Energy - Mell Hall Remix,spotify:artist:4C825UjHAWCMvdZwbtpwDT,Stace Cadet,australian house,55,3642,0.619,0.901,5,-5.814,0,0.0384,0.00454,0.373,0.303,0.612,119.026,4,happy
spotify:track:2mlCdElMlDuDmR8KfEuqcx,West Coast Tears (feat. Gary Go),spotify:artist:4F61H4lx1js4wtWfb2Rfnt,Party Pupils,pop edm,60,38311,0.667,0.818,7,-5.298,0,0.085,0.0156,0.0,0.132,0.186,125.886,4,happy
spotify:track:4g8k9cKU6G7Bke5PQOvpg4,I'll Live On,spotify:artist:06cLuOP0p7VAnBnqil1eWX,Swanky Tunes,big room,52,94219,0.547,0.892,0,-1.591,1,0.0742,0.074,1.87e-05,0.307,0.747,122.073,4,happy
spotify:track:6YeUmDm2HojqOQjJM2MGzJ,Never Felt A Love Like This (feat. Dotan) - Raven & Kreyn Remix,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,big room,75,3008027,0.687,0.881,4,-5.325,1,0.0428,0.000486,0.00609,0.214,0.276,126.094,4,happy
spotify:track:31D11AnGmhV0QULE10dpG2,My House,spotify:artist:0470FSE19wkoZe4R06GW9i,Jodie Harsh,na,39,1704,0.628,0.951,3,-6.365,0,0.0328,0.0209,0.524,0.116,0.941,130.051,4,happy
spotify:track:2pYuTXL9WWDLbhxxOUai5Y,I Need Your Help,spotify:artist:3CvncNwuUuYrEibiDhp7rk,Arturo Macchiavelli,na,31,115,0.733,0.897,11,-6.432,0,0.0836,0.002,0.189,0.0534,0.635,124.006,4,happy
spotify:track:0pYaRdxW5PbUzzcwM1ExzE,Don't Talk To Me (feat. Riton & Faangs) (feat. Riton) - Fresh Mode Remix,spotify:artist:1UmSNiqXtkwAXtzdejWypd,N.F.I,pop dance,45,567,0.659,0.897,9,-5.53,0,0.0895,0.0124,1.77e-06,0.212,0.541,124.017,4,happy
